Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,V2,Stdout,Stderr
11,:,1678615894.913,4.053,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_2/cf_10_2_3.lp.output 4",data/formulae_2/cf_10_2_3.lp.output,4,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   6%|▌         | 61/1050 [00:00<00:01, 608.87it/s]parsing log, completed traces ::  24%|██▎       | 248/1050 [00:00<00:00, 1347.48it/s]parsing log, completed traces ::  40%|███▉      | 417/1050 [00:00<00:00, 1502.45it/s]parsing log, completed traces ::  58%|█████▊    | 611/1050 [00:00<00:00, 1672.97it/s]parsing log, completed traces ::  76%|███████▌  | 800/1050 [00:00<00:00, 1747.72it/s]parsing log, completed traces ::  93%|█████████▎| 975/1050 [00:00<00:00, 1328.20it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1431.65it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
12,:,1678615894.916,4.131,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_2/cf_10_2_3.lp.output 6",data/formulae_2/cf_10_2_3.lp.output,6,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   5%|▌         | 56/1050 [00:00<00:01, 555.88it/s]parsing log, completed traces ::  24%|██▍       | 256/1050 [00:00<00:00, 1401.08it/s]parsing log, completed traces ::  40%|███▉      | 419/1050 [00:00<00:00, 1505.10it/s]parsing log, completed traces ::  59%|█████▊    | 616/1050 [00:00<00:00, 1685.85it/s]parsing log, completed traces ::  77%|███████▋  | 808/1050 [00:00<00:00, 1767.81it/s]parsing log, completed traces ::  94%|█████████▍| 985/1050 [00:00<00:00, 1351.55it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1446.05it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
8,:,1678615894.902,4.170,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_2/cf_10_2_2.lp.output 4",data/formulae_2/cf_10_2_2.lp.output,4,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<02:24,  7.28it/s]parsing log, completed traces ::  19%|█▉        | 203/1050 [00:00<00:00, 1029.58it/s]parsing log, completed traces ::  36%|███▋      | 381/1050 [00:00<00:00, 1342.65it/s]parsing log, completed traces ::  54%|█████▍    | 572/1050 [00:00<00:00, 1552.74it/s]parsing log, completed traces ::  73%|███████▎  | 765/1050 [00:00<00:00, 1680.68it/s]parsing log, completed traces ::  89%|████████▉ | 939/1050 [00:00<00:00, 1236.99it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1296.94it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
7,:,1678615894.899,4.220,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_2/cf_10_2_2.lp.output 2",data/formulae_2/cf_10_2_2.lp.output,2,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   1%|▏         | 14/1050 [00:00<00:07, 139.32it/s]parsing log, completed traces ::  18%|█▊        | 194/1050 [00:00<00:00, 1107.77it/s]parsing log, completed traces ::  35%|███▍      | 363/1050 [00:00<00:00, 1363.79it/s]parsing log, completed traces ::  51%|█████▏    | 540/1050 [00:00<00:00, 1522.84it/s]parsing log, completed traces ::  68%|██████▊   | 716/1050 [00:00<00:00, 1607.83it/s]parsing log, completed traces ::  84%|████████▎ | 877/1050 [00:00<00:00, 1180.65it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1302.26it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
2,:,1678615894.879,4.249,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_2/cf_10_2_0.lp.output 4",data/formulae_2/cf_10_2_0.lp.output,4,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<01:47,  9.75it/s]parsing log, completed traces ::  20%|█▉        | 207/1050 [00:00<00:00, 1200.15it/s]parsing log, completed traces ::  36%|███▌      | 377/1050 [00:00<00:00, 1425.85it/s]parsing log, completed traces ::  54%|█████▍    | 568/1050 [00:00<00:00, 1615.45it/s]parsing log, completed traces ::  73%|███████▎  | 763/1050 [00:00<00:00, 1734.49it/s]parsing log, completed traces ::  89%|████████▉ | 937/1050 [00:00<00:00, 1228.69it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1341.88it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
5,:,1678615894.891,4.246,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_2/cf_10_2_1.lp.output 4",data/formulae_2/cf_10_2_1.lp.output,4,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<01:51,  9.45it/s]parsing log, completed traces ::  18%|█▊        | 191/1050 [00:00<00:00, 1093.49it/s]parsing log, completed traces ::  35%|███▌      | 370/1050 [00:00<00:00, 1401.96it/s]parsing log, completed traces ::  53%|█████▎    | 561/1050 [00:00<00:00, 1595.45it/s]parsing log, completed traces ::  72%|███████▏  | 751/1050 [00:00<00:00, 1703.17it/s]parsing log, completed traces ::  88%|████████▊ | 923/1050 [00:00<00:00, 1188.14it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1306.15it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
4,:,1678615894.887,4.276,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_2/cf_10_2_1.lp.output 2",data/formulae_2/cf_10_2_1.lp.output,2,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<02:41,  6.48it/s]parsing log, completed traces ::  19%|█▉        | 203/1050 [00:00<00:00, 973.77it/s]parsing log, completed traces ::  36%|███▋      | 381/1050 [00:00<00:00, 1298.47it/s]parsing log, completed traces ::  54%|█████▍    | 572/1050 [00:00<00:00, 1521.22it/s]parsing log, completed traces ::  73%|███████▎  | 765/1050 [00:00<00:00, 1658.04it/s]parsing log, completed traces ::  89%|████████▉ | 939/1050 [00:00<00:00, 1263.18it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1289.09it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
9,:,1678615894.906,4.315,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_2/cf_10_2_2.lp.output 6",data/formulae_2/cf_10_2_2.lp.output,6,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<01:52,  9.37it/s]parsing log, completed traces ::  20%|█▉        | 205/1050 [00:00<00:00, 1171.41it/s]parsing log, completed traces ::  36%|███▌      | 375/1050 [00:00<00:00, 1405.13it/s]parsing log, completed traces ::  54%|█████▍    | 565/1050 [00:00<00:00, 1595.92it/s]parsing log, completed traces ::  72%|███████▏  | 758/1050 [00:00<00:00, 1715.20it/s]parsing log, completed traces ::  89%|████████▊ | 931/1050 [00:00<00:00, 1190.23it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1312.34it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
10,:,1678615894.909,4.320,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_2/cf_10_2_3.lp.output 2",data/formulae_2/cf_10_2_3.lp.output,2,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<02:07,  8.23it/s]parsing log, completed traces ::  19%|█▉        | 204/1050 [00:00<00:00, 1099.79it/s]parsing log, completed traces ::  36%|███▋      | 383/1050 [00:00<00:00, 1397.56it/s]parsing log, completed traces ::  55%|█████▍    | 577/1050 [00:00<00:00, 1603.83it/s]parsing log, completed traces ::  73%|███████▎  | 769/1050 [00:00<00:00, 1714.62it/s]parsing log, completed traces ::  90%|████████▉ | 944/1050 [00:00<00:00, 1239.08it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1322.68it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
1,:,1678615894.875,4.361,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_2/cf_10_2_0.lp.output 2",data/formulae_2/cf_10_2_0.lp.output,2,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 2/1050 [00:00<00:52, 19.98it/s]parsing log, completed traces ::  19%|█▉        | 202/1050 [00:00<00:00, 1183.11it/s]parsing log, completed traces ::  36%|███▌      | 376/1050 [00:00<00:00, 1434.70it/s]parsing log, completed traces ::  54%|█████▎    | 563/1050 [00:00<00:00, 1603.63it/s]parsing log, completed traces ::  72%|███████▏  | 751/1050 [00:00<00:00, 1698.79it/s]parsing log, completed traces ::  88%|████████▊ | 921/1050 [00:00<00:00, 1286.89it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1372.74it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
