Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,V2,Stdout,Stderr
4,:,1678612891.438,4.019,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_1/cf_10_2_1.lp.output 2",data/formulae_1/cf_10_2_1.lp.output,2,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   2%|▏         | 22/1050 [00:00<00:04, 218.36it/s]parsing log, completed traces ::  21%|██▏       | 225/1050 [00:00<00:00, 1277.78it/s]parsing log, completed traces ::  37%|███▋      | 387/1050 [00:00<00:00, 1431.00it/s]parsing log, completed traces ::  55%|█████▌    | 580/1050 [00:00<00:00, 1627.01it/s]parsing log, completed traces ::  74%|███████▎  | 773/1050 [00:00<00:00, 1730.36it/s]parsing log, completed traces ::  90%|█████████ | 947/1050 [00:00<00:00, 1260.03it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1368.93it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
5,:,1678612891.442,4.062,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_1/cf_10_2_1.lp.output 4",data/formulae_1/cf_10_2_1.lp.output,4,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   4%|▎         | 39/1050 [00:00<00:02, 388.40it/s]parsing log, completed traces ::  22%|██▏       | 234/1050 [00:00<00:00, 1304.66it/s]parsing log, completed traces ::  39%|███▉      | 409/1050 [00:00<00:00, 1507.67it/s]parsing log, completed traces ::  58%|█████▊    | 609/1050 [00:00<00:00, 1696.09it/s]parsing log, completed traces ::  76%|███████▋  | 802/1050 [00:00<00:00, 1778.16it/s]parsing log, completed traces ::  93%|█████████▎| 980/1050 [00:00<00:00, 1326.51it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1422.47it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
3,:,1678612891.434,4.125,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_1/cf_10_2_0.lp.output 6",data/formulae_1/cf_10_2_0.lp.output,6,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   4%|▎         | 38/1050 [00:00<00:02, 379.97it/s]parsing log, completed traces ::  21%|██        | 217/1050 [00:00<00:00, 1202.28it/s]parsing log, completed traces ::  35%|███▍      | 367/1050 [00:00<00:00, 1337.05it/s]parsing log, completed traces ::  51%|█████     | 537/1050 [00:00<00:00, 1479.75it/s]parsing log, completed traces ::  68%|██████▊   | 709/1050 [00:00<00:00, 1557.89it/s]parsing log, completed traces ::  83%|████████▎ | 876/1050 [00:00<00:00, 1179.30it/s]parsing log, completed traces :: 100%|█████████▉| 1049/1050 [00:00<00:00, 1322.94it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1299.66it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
1,:,1678612891.426,4.179,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_1/cf_10_2_0.lp.output 2",data/formulae_1/cf_10_2_0.lp.output,2,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<01:46,  9.89it/s]parsing log, completed traces ::  17%|█▋        | 182/1050 [00:00<00:00, 1063.29it/s]parsing log, completed traces ::  34%|███▍      | 359/1050 [00:00<00:00, 1384.82it/s]parsing log, completed traces ::  52%|█████▏    | 543/1050 [00:00<00:00, 1563.81it/s]parsing log, completed traces ::  69%|██████▉   | 728/1050 [00:00<00:00, 1666.70it/s]parsing log, completed traces ::  85%|████████▌ | 895/1050 [00:00<00:00, 1202.30it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1316.76it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
6,:,1678612891.446,4.371,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_1/cf_10_2_1.lp.output 6",data/formulae_1/cf_10_2_1.lp.output,6,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<03:04,  5.68it/s]parsing log, completed traces ::  20%|█▉        | 207/1050 [00:00<00:00, 925.73it/s]parsing log, completed traces ::  37%|███▋      | 386/1050 [00:00<00:00, 1261.89it/s]parsing log, completed traces ::  56%|█████▌    | 583/1050 [00:00<00:00, 1513.06it/s]parsing log, completed traces ::  74%|███████▍  | 777/1050 [00:00<00:00, 1655.40it/s]parsing log, completed traces ::  91%|█████████ | 954/1050 [00:00<00:00, 1291.69it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1276.38it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
10,:,1678612891.461,4.365,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_1/cf_10_2_3.lp.output 2",data/formulae_1/cf_10_2_3.lp.output,2,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<02:04,  8.41it/s]parsing log, completed traces ::  19%|█▉        | 203/1050 [00:00<00:00, 1102.90it/s]parsing log, completed traces ::  36%|███▋      | 381/1050 [00:00<00:00, 1396.04it/s]parsing log, completed traces ::  54%|█████▍    | 572/1050 [00:00<00:00, 1590.35it/s]parsing log, completed traces ::  73%|███████▎  | 764/1050 [00:00<00:00, 1706.77it/s]parsing log, completed traces ::  89%|████████▉ | 938/1050 [00:00<00:00, 1178.88it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1289.61it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
7,:,1678612891.450,4.398,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_1/cf_10_2_2.lp.output 2",data/formulae_1/cf_10_2_2.lp.output,2,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<02:32,  6.88it/s]parsing log, completed traces ::  20%|█▉        | 206/1050 [00:00<00:00, 1019.23it/s]parsing log, completed traces ::  36%|███▋      | 383/1050 [00:00<00:00, 1328.88it/s]parsing log, completed traces ::  55%|█████▍    | 574/1050 [00:00<00:00, 1544.16it/s]parsing log, completed traces ::  73%|███████▎  | 767/1050 [00:00<00:00, 1677.46it/s]parsing log, completed traces ::  90%|████████▉ | 942/1050 [00:00<00:00, 1271.93it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1308.58it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
9,:,1678612891.458,4.424,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_1/cf_10_2_2.lp.output 6",data/formulae_1/cf_10_2_2.lp.output,6,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<02:28,  7.06it/s]parsing log, completed traces ::  18%|█▊        | 190/1050 [00:00<00:00, 952.28it/s]parsing log, completed traces ::  34%|███▍      | 356/1050 [00:00<00:00, 1246.26it/s]parsing log, completed traces ::  51%|█████     | 531/1050 [00:00<00:00, 1431.04it/s]parsing log, completed traces ::  67%|██████▋   | 708/1050 [00:00<00:00, 1548.43it/s]parsing log, completed traces ::  83%|████████▎ | 876/1050 [00:00<00:00, 1148.25it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1224.55it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
2,:,1678612891.430,4.460,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_1/cf_10_2_0.lp.output 4",data/formulae_1/cf_10_2_0.lp.output,4,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<02:07,  8.21it/s]parsing log, completed traces ::  19%|█▉        | 200/1050 [00:00<00:00, 1077.80it/s]parsing log, completed traces ::  36%|███▌      | 375/1050 [00:00<00:00, 1368.19it/s]parsing log, completed traces ::  54%|█████▎    | 562/1050 [00:00<00:00, 1557.40it/s]parsing log, completed traces ::  72%|███████▏  | 751/1050 [00:00<00:00, 1670.65it/s]parsing log, completed traces ::  88%|████████▊ | 922/1050 [00:00<00:00, 1172.72it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1278.10it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
8,:,1678612891.454,4.469,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_1/cf_10_2_2.lp.output 4",data/formulae_1/cf_10_2_2.lp.output,4,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<01:57,  8.91it/s]parsing log, completed traces ::  18%|█▊        | 194/1050 [00:00<00:00, 1079.89it/s]parsing log, completed traces ::  35%|███▌      | 372/1050 [00:00<00:00, 1388.76it/s]parsing log, completed traces ::  53%|█████▎    | 561/1050 [00:00<00:00, 1579.45it/s]parsing log, completed traces ::  72%|███████▏  | 751/1050 [00:00<00:00, 1688.83it/s]parsing log, completed traces ::  88%|████████▊ | 922/1050 [00:00<00:00, 1174.90it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1289.71it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
